meas_id,stem_id,year,dbh,status_id,crown_class,live_crown_class,decay_class
HM491,H1760_1179,2004,NA,DF,NA,NA,NA
HM492,H1760_118,1994,20,DS,NA,NA,NA
HM493,H1760_118,2004,NA,DF,NA,NA,NA
HM494,H1760_1180,1994,12.5,DS,NA,NA,NA
HM495,H1760_1180,2004,NA,DF,NA,NA,NA
HM496,H1760_1181,1994,21.5,DS,NA,NA,NA
HM497,H1760_1181,2004,NA,DF,NA,NA,NA
HM498,H1760_1182,2018,6.5,AS,S,A,NA
HM499,H1760_1183,2018,5.2,AS,S,A,NA
HM500,H1760_1184,2018,5.7,AS,S,C,NA
HM501,H1760_1185,2018,5.8,AS,S,A,NA
HM502,H1760_1186,1994,36,AS,C-I,NA,NA
HM503,H1760_1186,2004,39.2,AS,D,A,NA
HM504,H1760_1186,2011,41.6,AS,C,A,NA
HM505,H1760_1186,2018,43.7,AS,D,A,NA
HM506,H1760_1187,1994,20.8,AS,S,NA,NA
HM507,H1760_1187,2004,21.7,AS,I,B,NA
HM508,H1760_1187,2011,22.7,AS,I,A,NA
HM509,H1760_1187,2018,22.5,AS,I,A,NA
HM510,H1760_1188,1994,20.5,AS,S,NA,NA
HM511,H1760_1188,2004,22.3,AS,S,B,NA
HM512,H1760_1188,2011,21.8,AS,S,A,NA
HM513,H1760_1188,2018,22.4,AS,I,D,NA
HM514,H1760_1189,1994,36,AS,C-I,NA,NA
HM515,H1760_1189,2004,39.2,AS,C,A,NA
HM516,H1760_1189,2011,43.4,AS,C,A,NA
HM517,H1760_1189,2018,43.9,AS,C,A,NA
HM518,H1760_119,1994,6.7,DS,NA,NA,NA
HM519,H1760_119,2004,NA,DF,NA,NA,NA
HM520,H1760_1190,1994,24.2,AS,S,NA,NA
HM521,H1760_1190,2004,26.5,AS,D,A,NA
HM522,H1760_1190,2011,26.5,AS,I,A,NA
HM523,H1760_1190,2018,27.7,AS,I,A,NA
HM524,H1760_1191,1994,24.6,AS,I,NA,NA
HM525,H1760_1191,2004,27,AS,I,A,NA
HM526,H1760_1191,2011,28.5,AS,C,A,NA
HM527,H1760_1191,2018,30.7,AS,C,A,NA
HM528,H1760_1192,1994,34.5,AS,I,NA,NA
HM529,H1760_1192,2004,36.9,AS,I,A,NA
HM530,H1760_1192,2011,38.3,AS,C,A,NA
HM531,H1760_1192,2018,40,AS,D,A,NA
HM532,H1760_1193,2011,5.9,AS,S,A,NA
HM533,H1760_1193,2018,6.2,AS,S,A,NA
HM534,H1760_1194,2011,6,AS,S,A,NA
HM535,H1760_1194,2018,6.4,AS,S,A,NA
HM536,H1760_1195,2011,5.4,AS,S,A,NA
HM537,H1760_1195,2018,5.5,AS,S,A,NA
HM538,H1760_1196,1994,7.2,DS,NA,NA,NA
HM539,H1760_1196,2004,NA,DF,NA,NA,NA
HM540,H1760_1197,1994,18.5,DS,NA,NA,NA
HM541,H1760_1197,2004,NA,DF,NA,NA,NA
HM542,H1760_1198,1994,21.1,DS,NA,NA,NA
HM543,H1760_1198,2004,NA,DF,NA,NA,NA
HM544,H1760_1199,1994,21,DS,NA,NA,NA
HM545,H1760_1199,2004,NA,DF,NA,NA,NA
HM546,H1760_12,1994,25,AS,C-I,NA,NA
HM547,H1760_12,2004,25.4,DS,NA,NA,S1
HM548,H1760_12,2011,25.2,DS,NA,NA,S2
HM549,H1760_12,2018,25,DS,NA,NA,NA
HM550,H1760_120,1994,14.6,DS,NA,NA,NA
HM551,H1760_120,2004,NA,DF,NA,NA,NA
HM552,H1760_1200,1994,8.4,DS,NA,NA,NA
HM553,H1760_1200,2004,NA,DF,NA,NA,NA
HM554,H1760_1201,1994,16.9,DS,NA,NA,NA
HM555,H1760_1201,2004,NA,DF,NA,NA,NA
HM556,H1760_1202,1994,14.9,DS,NA,NA,NA
HM557,H1760_1202,2004,NA,DF,NA,NA,NA
HM558,H1760_1203,1994,22,DS,NA,NA,NA
HM559,H1760_1203,2004,NA,DF,NA,NA,NA
HM560,H1760_1204,1994,40,AS,C-I,NA,NA
HM561,H1760_1204,2004,41.4,AS,C,A,NA
HM562,H1760_1204,2011,43.8,AS,C,A,NA
HM563,H1760_1204,2018,48.6,AL,C,A,NA
HM564,H1760_1205,1994,32.9,AS,I,NA,NA
HM565,H1760_1205,2004,34.2,AS,I,A,NA
HM566,H1760_1205,2011,37.3,AS,C,A,NA
HM567,H1760_1205,2018,37.9,AS,D,A,NA
HM568,H1760_1206,1994,28.5,AS,I,NA,NA
HM569,H1760_1206,2004,30.3,AS,I,A,NA
HM570,H1760_1206,2011,32.6,AS,C,A,NA
HM571,H1760_1206,2018,30.9,AS,C,A,NA
HM572,H1760_1207,1994,7.5,AS,S,NA,NA
HM573,H1760_1207,2004,8.8,AS,S,A,NA
HM574,H1760_1207,2011,9.9,AS,S,A,NA
HM575,H1760_1207,2018,10.5,AS,I,A,NA
HM576,H1760_1208,1994,22.4,AS,I,NA,NA
HM577,H1760_1208,2004,23.6,AS,I,A,NA
HM578,H1760_1208,2011,25.3,AS,I,A,NA
HM579,H1760_1208,2018,11.5,AS,C,A,NA
HM580,H1760_1209,1994,15.2,AS,I,NA,NA
HM581,H1760_1209,2004,16.1,AS,I,B,NA
HM582,H1760_1209,2011,18.7,AS,D,A,NA
HM583,H1760_1209,2018,193,AS,C,A,NA
HM584,H1760_121,2018,10.4,AS,I,B,NA
HM585,H1760_1210,1994,32.5,AS,C-I,NA,NA
HM586,H1760_1210,2004,35.1,AS,C,A,NA
HM587,H1760_1210,2011,38.5,AS,C,A,NA
HM588,H1760_1210,2018,39.5,AS,D,A,NA
HM589,H1760_1211,1994,41.3,AS,I,NA,NA
HM590,H1760_1211,2004,42.6,AS,I,A,NA
HM591,H1760_1211,2011,43.5,AL,C,A,NA
HM592,H1760_1211,2018,37,AL,I,A,NA
HM593,H1760_1212,1994,20.5,AS,I,NA,NA
HM594,H1760_1212,2004,22.9,AS,I,A,NA
HM595,H1760_1212,2011,25.3,AS,C,A,NA
HM596,H1760_1212,2018,27.1,AS,C,A,NA
HM597,H1760_1213,1994,31,AS,I,NA,NA
HM598,H1760_1213,2004,31,AS,I,A,NA
HM599,H1760_1213,2011,33.8,AS,C,A,NA
HM600,H1760_1213,2018,32.7,AS,C,A,NA
HM601,H1760_1214,2011,6.3,AS,S,A,NA
HM602,H1760_1214,2018,8.2,AS,S,A,NA
HM603,H1760_1215,2011,5.5,AS,S,A,NA
HM604,H1760_1215,2018,6.8,AS,S,A,NA
HM605,H1760_1216,2011,5.7,AS,S,A,NA
HM606,H1760_1216,2018,6.4,AS,S,A,NA
HM607,H1760_1217,2011,7.3,AS,I,A,NA
HM608,H1760_1217,2018,8.4,AS,S,B,NA
HM609,H1760_1218,1994,8.5,DS,NA,NA,NA
HM610,H1760_1218,2004,NA,DF,NA,NA,NA
HM611,H1760_1219,1994,16,DS,NA,NA,NA
HM612,H1760_1219,2004,NA,DF,NA,NA,NA
HM613,H1760_122,2018,5,AF,S,B,NA
HM614,H1760_1220,1994,19.4,DS,NA,NA,NA
HM615,H1760_1220,2004,NA,DF,NA,NA,NA
HM616,H1760_1221,1994,6.3,DS,NA,NA,NA
HM617,H1760_1221,2004,NA,DF,NA,NA,NA
HM618,H1760_1222,1994,15.7,DS,NA,NA,NA
HM619,H1760_1222,2004,NA,DF,NA,NA,NA
HM620,H1760_1223,1994,15.2,DS,NA,NA,NA
HM621,H1760_1223,2004,NA,DF,NA,NA,NA
HM622,H1760_1224,1994,12.2,DS,NA,NA,NA
HM623,H1760_1224,2004,NA,DF,NA,NA,NA
HM624,H1760_1225,1994,22.7,DS,NA,NA,NA
HM625,H1760_1225,2004,NA,DF,NA,NA,NA
HM626,H1760_1226,2018,6,AL,S,B,NA
HM627,H1760_1227,2018,5.4,AS,S,B,NA
HM628,H1760_1228,2018,5,AS,S,A,NA
HM629,H1760_1229,2018,6.5,AS,S,A,NA
HM630,H1760_123,2018,6,AS,S,A,NA
HM631,H1760_1230,2018,5.5,AS,S,A,NA
HM632,H1760_1231,1994,24,AS,S,NA,NA
HM633,H1760_1231,2004,24,AS,S,D,NA
HM634,H1760_1231,2011,24.3,AL,S,A,NA
HM635,H1760_1231,2018,24.1,AL,S,D,NA
HM636,H1760_1232,1994,39.5,AS,D,NA,NA
HM637,H1760_1232,2004,38.7,AS,I,D,NA
HM638,H1760_1232,2011,38.7,DS,NA,NA,S2
HM639,H1760_1232,2018,39.5,DF,NA,NA,F1
HM640,H1760_1233,1994,15.7,AS,S,NA,NA
HM641,H1760_1233,2004,17.2,AS,S,A,NA
HM642,H1760_1233,2011,19.2,AS,I,A,NA
HM643,H1760_1233,2018,19.3,AL,I,A,NA
HM644,H1760_1234,1994,43.4,AS,C-I,NA,NA
HM645,H1760_1234,2004,44.6,AS,C,A,NA
HM646,H1760_1234,2011,47.4,AS,C,A,NA
HM647,H1760_1234,2018,51.3,AS,C,A,NA
HM648,H1760_1235,1994,12.5,AS,S,NA,NA
HM649,H1760_1235,2004,15.7,AS,S,A,NA
HM650,H1760_1235,2011,18.7,AS,I,A,NA
HM651,H1760_1235,2018,22.1,AS,C,A,NA
HM652,H1760_1236,2011,7.4,AS,S,A,NA
HM653,H1760_1236,2018,7.9,AL,S,C,NA
HM654,H1760_1237,2011,8.9,AS,I,A,NA
HM655,H1760_1237,2018,9,AS,S,D,NA
HM656,H1760_1238,2011,5,AS,S,A,NA
HM657,H1760_1238,2018,5.4,AS,S,C,NA
HM658,H1760_1239,2011,15.5,DS,NA,NA,S2
HM659,H1760_1239,2018,14.7,DF,NA,NA,F2
HM660,H1760_124,1994,50,AS,I,NA,NA
HM661,H1760_124,2004,50.2,AS,I,A,NA
HM662,H1760_124,2011,56.1,AS,C,A,NA
HM663,H1760_124,2018,58.6,AS,D,A,NA
HM664,H1760_1240,1994,16.2,DS,NA,NA,NA
HM665,H1760_1240,2004,NA,DF,NA,NA,NA
HM666,H1760_1241,1994,6.1,DS,NA,NA,NA
HM667,H1760_1241,2004,NA,DF,NA,NA,NA
HM668,H1760_1242,1994,14.4,DS,NA,NA,NA
HM669,H1760_1242,2004,NA,DF,NA,NA,NA
HM670,H1760_1243,1994,10.6,DS,NA,NA,NA
HM671,H1760_1243,2004,NA,DF,NA,NA,NA
HM672,H1760_1244,1994,20.2,DS,NA,NA,NA
HM673,H1760_1244,2004,NA,DF,NA,NA,NA
HM674,H1760_1245,1994,16,DS,NA,NA,NA
HM675,H1760_1245,2004,NA,DF,NA,NA,NA
HM676,H1760_1246,1994,15.7,DS,NA,NA,NA
HM677,H1760_1246,2004,NA,DF,NA,NA,NA
HM678,H1760_1247,1994,13.2,DS,NA,NA,NA
HM679,H1760_1247,2004,NA,DF,NA,NA,NA
HM680,H1760_1248,2018,5.4,AS,S,A,NA
HM681,H1760_1249,1994,22.6,AS,S,NA,NA
HM682,H1760_1249,2004,24.3,AS,S,A,NA
HM683,H1760_1249,2011,25.3,AS,I,A,NA
HM684,H1760_1249,2018,26.5,AS,C,A,NA
HM685,H1760_125,1994,7.7,AS,S,NA,NA
HM686,H1760_125,2004,9.7,AS,S,A,NA
HM687,H1760_125,2011,10.7,AS,S,A,NA
HM688,H1760_125,2018,11.8,AS,S,A,NA
HM689,H1760_1250,1994,5.8,AS,S,NA,NA
HM690,H1760_1250,2004,7.2,AS,S,A,NA
HM691,H1760_1250,2011,8.2,AS,S,A,NA
HM692,H1760_1250,2018,9.3,AS,S,A,NA
HM693,H1760_1251,1994,47,AS,D,NA,NA
HM694,H1760_1251,2004,45,AS,D,B,NA
HM695,H1760_1251,2011,46.5,AS,D,B,NA
HM696,H1760_1251,2018,47.5,DS,NA,NA,S2
HM697,H1760_1252,1994,34,AS,C-I,NA,NA
HM698,H1760_1252,2004,33.4,DL,NA,NA,S1
HM699,H1760_1252,2011,33,DS,NA,NA,S2
HM700,H1760_1252,2018,22.3,DS,NA,NA,S2
HM701,H1760_1253,1994,7,AS,S,NA,NA
HM702,H1760_1253,2004,9.2,AS,S,A,NA
HM703,H1760_1253,2011,11.9,AS,S,A,NA
HM704,H1760_1253,2018,14.8,AS,I,A,NA
HM705,H1760_1254,1994,8.4,AS,S,NA,NA
HM706,H1760_1254,2004,9.7,AL,S,A,NA
HM707,H1760_1254,2011,11.4,AL,S,A,NA
HM708,H1760_1254,2018,12.5,DS,NA,NA,S1
HM709,H1760_1255,1994,5,AS,S,NA,NA
HM710,H1760_1255,2004,5.4,AS,S,B,NA
HM711,H1760_1255,2011,5.7,AS,S,NA,NA
HM712,H1760_1255,2018,5.9,AS,S,C,NA
HM713,H1760_1256,1994,8.2,AS,S,NA,NA
HM714,H1760_1256,2004,8.2,DS,NA,NA,S1
HM715,H1760_1256,2011,8,DS,NA,NA,S2
HM716,H1760_1256,2018,7.8,DF,NA,NA,F1
HM717,H1760_1257,2011,NA,DS,NA,NA,S3
HM718,H1760_1257,2018,15,DF,NA,NA,F2
HM719,H1760_1258,1994,5.8,DS,NA,NA,NA
HM720,H1760_1258,2004,NA,DF,NA,NA,NA
HM721,H1760_1259,1994,7.1,DS,NA,NA,NA
HM722,H1760_1259,2004,NA,DF,NA,NA,NA
HM723,H1760_126,1994,32,AS,I,NA,NA
HM724,H1760_126,2004,35,AS,I,A,NA
HM725,H1760_126,2011,36.4,AS,C,A,NA
HM726,H1760_126,2018,38.6,AS,D,A,NA
HM727,H1760_1260,1994,16.8,DS,NA,NA,NA
HM728,H1760_1260,2004,NA,DF,NA,NA,NA
HM729,H1760_1261,1994,11,DS,NA,NA,NA
HM730,H1760_1261,2004,NA,DF,NA,NA,NA
HM731,H1760_1262,1994,7,DS,NA,NA,NA
HM732,H1760_1262,2004,NA,DF,NA,NA,NA
HM733,H1760_1263,1994,20.6,DS,NA,NA,NA
HM734,H1760_1263,2004,NA,DF,NA,NA,NA
HM735,H1760_1264,1994,6.2,DS,NA,NA,NA
HM736,H1760_1264,2004,NA,DF,NA,NA,NA
HM737,H1760_1265,1994,7.6,DS,NA,NA,NA
HM738,H1760_1265,2004,NA,DF,NA,NA,NA
HM739,H1760_1266,1994,5.3,DS,NA,NA,NA
HM740,H1760_1266,2004,NA,DF,NA,NA,NA
HM741,H1760_1267,1994,10.1,DS,NA,NA,NA
HM742,H1760_1267,2004,NA,DF,NA,NA,NA
HM743,H1760_1268,2018,7.2,AS,I,A,NA
HM744,H1760_1269,1994,22.3,AS,D,NA,NA
HM745,H1760_1269,2004,21.3,DS,NA,NA,S3
HM746,H1760_1269,2011,21.9,DS,NA,NA,S4
HM747,H1760_1269,2018,24,DF,NA,NA,F2
HM748,H1760_127,1994,20.8,AS,S,NA,NA
HM749,H1760_127,2004,22.3,AS,I,A,NA
HM750,H1760_127,2011,23.7,AS,C,A,NA
HM751,H1760_127,2018,25.3,AS,C,A,NA
HM752,H1760_1270,1994,34.3,AS,I,NA,NA
HM753,H1760_1270,2004,38.4,AS,I,A,NA
HM754,H1760_1270,2011,39.3,AS,C,A,NA
HM755,H1760_1270,2018,42.3,AS,C,A,NA
HM756,H1760_1271,1994,47,AS,D,NA,NA
HM757,H1760_1271,2004,47.9,AS,D,B,NA
HM758,H1760_1271,2011,47.9,AS,D,A,NA
HM759,H1760_1271,2018,48.3,AS,D,A,NA
HM760,H1760_1272,1994,30.6,AS,C-I,NA,NA
HM761,H1760_1272,2004,30.9,AS,S,A,NA
HM762,H1760_1272,2011,31.9,AS,C,A,NA
HM763,H1760_1272,2018,33.3,AS,C,A,NA
HM764,H1760_1273,1994,30.3,AS,I,NA,NA
HM765,H1760_1273,2004,32.3,AS,I,A,NA
HM766,H1760_1273,2011,33.9,AS,C,A,NA
HM767,H1760_1273,2018,36.9,AS,C,B,NA
HM768,H1760_1274,1994,39,AS,D,NA,NA
HM769,H1760_1274,2004,45.1,AS,D,A,NA
HM770,H1760_1274,2011,51.7,AS,D,B,NA
HM771,H1760_1274,2018,58,AS,D,A,NA
HM772,H1760_1275,1994,22.9,AS,I,NA,NA
HM773,H1760_1275,2004,26,AS,I,A,NA
HM774,H1760_1275,2011,26.5,AS,C,NA,NA
HM775,H1760_1275,2018,37.5,AS,C,A,NA
HM776,H1760_1276,1994,10.8,DS,NA,NA,NA
HM777,H1760_1276,2004,NA,DF,NA,NA,NA
HM778,H1760_1277,1994,7.2,DS,NA,NA,NA
HM779,H1760_1277,2004,NA,DF,NA,NA,NA
HM780,H1760_1278,1994,10.7,DS,NA,NA,NA
HM781,H1760_1278,2004,NA,DF,NA,NA,NA
HM782,H1760_1279,1994,6.7,DS,NA,NA,NA
HM783,H1760_1279,2004,NA,DF,NA,NA,NA
HM784,H1760_128,2011,7.4,AS,S,A,NA
HM785,H1760_128,2018,7.1,DS,NA,NA,S5
HM786,H1760_1280,1994,14.7,DS,NA,NA,NA
HM787,H1760_1280,2004,NA,DF,NA,NA,NA
HM788,H1760_1281,1994,15.6,DS,NA,NA,NA
HM789,H1760_1281,2004,NA,DF,NA,NA,NA
HM790,H1760_1282,1994,6.1,DS,NA,NA,NA
HM791,H1760_1282,2004,NA,DF,NA,NA,NA
HM792,H1760_1283,1994,22.5,DS,NA,NA,NA
HM793,H1760_1283,2004,NA,DF,NA,NA,NA
HM794,H1760_1284,1994,9,DS,NA,NA,NA
HM795,H1760_1284,2004,NA,DF,NA,NA,NA
HM796,H1760_1285,1994,5.3,DS,NA,NA,NA
HM797,H1760_1285,2004,NA,DF,NA,NA,NA
HM798,H1760_1286,1994,9,DS,NA,NA,NA
HM799,H1760_1286,2004,NA,DF,NA,NA,NA
HM800,H1760_1287,1994,9.3,DS,NA,NA,NA
HM801,H1760_1287,2004,NA,DF,NA,NA,NA
HM802,H1760_1288,2018,5.3,AS,S,A,NA
HM803,H1760_1289,2018,5.2,AS,S,A,NA
HM804,H1760_129,2011,5.6,AS,S,A,NA
HM805,H1760_129,2018,7.1,AS,S,A,NA
HM806,H1760_1290,1994,32.6,AS,I,NA,NA
HM807,H1760_1290,2004,35.5,AS,I,C,NA
HM808,H1760_1290,2011,37,AS,C,A,NA
HM809,H1760_1290,2018,37.5,AS,C,A,NA
HM810,H1760_1291,1994,38.2,AS,D,NA,NA
HM811,H1760_1291,2004,41.3,DS,NA,NA,S4
HM812,H1760_1291,2011,NA,DF,NA,NA,F3
HM813,H1760_1292,1994,34.1,AS,I,NA,NA
HM814,H1760_1292,2004,37.3,AS,I,A,NA
HM815,H1760_1292,2011,37.9,AS,C,A,NA
HM816,H1760_1292,2018,40.2,AS,C,A,NA
HM817,H1760_1293,1994,18.8,AS,C-I,NA,NA
HM818,H1760_1293,2004,20,AS,C,B,NA
HM819,H1760_1293,2011,20,AS,C,B,NA
HM820,H1760_1293,2018,138.3,DF,NA,NA,F2
HM821,H1760_1294,1994,37.2,AS,I,NA,NA
HM822,H1760_1294,2004,39.8,AS,I,A,NA
HM823,H1760_1294,2011,40.4,AS,C,A,NA
HM824,H1760_1294,2018,43.1,AS,C,A,NA
HM825,H1760_1295,1994,11.8,DS,NA,NA,NA
HM826,H1760_1295,2004,NA,DF,NA,NA,NA
HM827,H1760_1296,1994,6.6,DS,NA,NA,NA
HM828,H1760_1296,2004,NA,DF,NA,NA,NA
HM829,H1760_1297,1994,17.6,DS,NA,NA,NA
HM830,H1760_1297,2004,NA,DF,NA,NA,NA
HM831,H1760_1298,1994,7,DS,NA,NA,NA
HM832,H1760_1298,2004,NA,DF,NA,NA,NA
HM833,H1760_1299,1994,7.7,DS,NA,NA,NA
HM834,H1760_1299,2004,NA,DF,NA,NA,NA
HM835,H1760_13,1994,26.3,AS,C-I,NA,NA
HM836,H1760_13,2004,28.7,AS,C,A,NA
HM837,H1760_13,2011,29.9,AS,C,B,NA
HM838,H1760_13,2018,31.4,AS,NA,NA,NA
HM839,H1760_130,1994,11.7,DS,NA,NA,NA
HM840,H1760_130,2004,NA,DF,NA,NA,NA
HM841,H1760_1300,1994,7,AS,S,NA,NA
HM842,H1760_1300,2004,NA,DF,NA,NA,NA
HM843,H1760_1301,2018,6.8,AS,S,A,NA
HM844,H1760_1302,2018,6.3,AS,S,A,NA
HM845,H1760_1303,2018,6.4,AS,S,A,NA
HM846,H1760_1304,2018,6.3,AS,S,B,NA
HM847,H1760_1305,2018,5.7,AS,S,A,NA
HM848,H1760_1306,2018,6.4,AL,S,B,NA
HM849,H1760_1307,2018,5.5,AL,S,B,NA
HM850,H1760_1308,1994,9,AS,S,NA,NA
HM851,H1760_1308,2004,10.6,AS,S,A,NA
HM852,H1760_1308,2011,11.9,AS,S,A,NA
HM853,H1760_1308,2018,13.7,AS,I,A,NA
HM854,H1760_1309,1994,13.6,AS,S,NA,NA
HM855,H1760_1309,2004,15.9,AS,S,A,NA
HM856,H1760_1309,2011,17.4,AL,I,A,NA
HM857,H1760_1309,2018,19.6,AL,I,A,NA
HM858,H1760_131,1994,18.2,DS,NA,NA,NA
HM859,H1760_131,2004,NA,DF,NA,NA,NA
HM860,H1760_1310,1994,9.1,AS,S,NA,NA
HM861,H1760_1310,2004,8.7,AF,S,E,NA
HM862,H1760_1310,2011,8.8,DS,NA,NA,S1
HM863,H1760_1310,2018,8.6,DS,NA,NA,S2
HM864,H1760_1311,1994,32,AS,I,NA,NA
HM865,H1760_1311,2004,35,AS,I,B,NA
HM866,H1760_1311,2011,35.8,AS,C,A,NA
HM867,H1760_1311,2018,37.8,AS,C,A,NA
HM868,H1760_1312,1994,37.8,AS,C-I,NA,NA
HM869,H1760_1312,2004,38.4,AS,C,A,NA
HM870,H1760_1312,2011,40.5,AS,C,A,NA
HM871,H1760_1312,2018,43.2,AS,D,A,NA
HM872,H1760_1313,1994,25.9,AS,I,NA,NA
HM873,H1760_1313,2004,28.3,AS,I,B,NA
HM874,H1760_1313,2011,29.5,AS,C,A,NA
HM875,H1760_1313,2018,32.6,AS,C,A,NA
HM876,H1760_1314,2004,29,AS,I,A,NA
HM877,H1760_1314,2011,30.2,AS,C,A,NA
HM878,H1760_1314,2018,31,AS,C,A,NA
HM879,H1760_1315,2011,5.5,AS,S,A,NA
HM880,H1760_1315,2018,7.4,AS,S,B,NA
HM881,H1760_1316,2011,6.1,AS,I,A,NA
HM882,H1760_1316,2018,7.3,AS,I,B,NA
HM883,H1760_1317,2011,5.1,AS,S,A,NA
HM884,H1760_1317,2018,6.8,AS,S,B,NA
HM885,H1760_1318,2011,5.4,AS,S,A,NA
HM886,H1760_1318,2018,5.9,AS,S,C,NA
HM887,H1760_1319,2011,8.2,DS,NA,NA,S3
HM888,H1760_1319,2018,7.9,DS,NA,NA,S3
HM889,H1760_132,1994,16.2,DS,NA,NA,NA
HM890,H1760_132,2004,NA,DF,NA,NA,NA
HM891,H1760_1320,2011,5,AS,S,A,NA
HM892,H1760_1320,2018,5.6,AS,S,C,NA
HM893,H1760_1321,2011,6,AS,S,A,NA
HM894,H1760_1321,2018,8.9,AS,I,A,NA
HM895,H1760_1322,2011,5.8,AS,S,A,NA
HM896,H1760_1322,2018,8,AS,I,A,NA
HM897,H1760_1323,2011,7.1,AS,S,A,NA
HM898,H1760_1323,2018,9,AS,I,A,NA
HM899,H1760_1324,2011,5.6,AS,S,A,NA
HM900,H1760_1324,2018,7,AS,S,A,NA
HM901,H1760_1325,2011,6.1,AS,S,A,NA
HM902,H1760_1325,2018,5.8,AS,S,B,NA
HM903,H1760_1326,2011,8.5,AS,S,A,NA
HM904,H1760_1326,2018,12.3,AS,I,A,NA
HM905,H1760_1327,2011,7.3,AS,S,A,NA
HM906,H1760_1327,2018,9,AS,I,A,NA
HM907,H1760_1328,2011,5.7,AS,S,A,NA
HM908,H1760_1328,2018,6.4,AS,I,C,NA
HM909,H1760_1329,1994,11.1,DS,NA,NA,NA
HM910,H1760_1329,2004,NA,DF,NA,NA,NA
HM911,H1760_133,1994,9.2,DS,NA,NA,NA
HM912,H1760_133,2004,NA,DF,NA,NA,NA
HM913,H1760_1330,1994,8,DS,NA,NA,NA
HM914,H1760_1330,2004,NA,DF,NA,NA,NA
HM915,H1760_1331,1994,8.3,DS,NA,NA,NA
HM916,H1760_1331,2004,NA,DF,NA,NA,NA
HM917,H1760_1332,1994,6.2,DS,NA,NA,NA
HM918,H1760_1332,2004,NA,DF,NA,NA,NA
HM919,H1760_1333,1994,16.2,DS,NA,NA,NA
HM920,H1760_1333,2004,NA,DF,NA,NA,NA
HM921,H1760_1334,1994,17.4,DS,NA,NA,NA
HM922,H1760_1334,2004,NA,DF,NA,NA,NA
HM923,H1760_1335,1994,15.1,DS,NA,NA,NA
HM924,H1760_1335,2004,NA,DF,NA,NA,NA
HM925,H1760_1336,1994,17.2,DS,NA,NA,NA
HM926,H1760_1336,2004,NA,DF,NA,NA,NA
HM927,H1760_1337,1994,17,DS,NA,NA,NA
HM928,H1760_1337,2004,NA,DF,NA,NA,NA
HM929,H1760_1338,2018,6.2,AL,S,C,NA
HM930,H1760_1339,2018,7.2,AS,S,A,NA
HM931,H1760_134,1994,5.2,DS,NA,NA,NA
HM932,H1760_134,2004,NA,DF,NA,NA,NA
HM933,H1760_1340,2018,6.3,AS,S,A,NA
HM934,H1760_1341,2018,6.7,AS,S,D,NA
HM935,H1760_1342,2018,5.2,AS,S,B,NA
HM936,H1760_1343,1994,25.6,AS,C-I,NA,NA
HM937,H1760_1343,2004,27.7,AS,D,D,NA
HM938,H1760_1343,2011,29,AF,S,A,NA
HM939,H1760_1343,2018,27,DF,NA,NA,F4
HM940,H1760_1344,1994,19.1,AS,I,NA,NA
HM941,H1760_1344,2004,23.3,AS,I,A,NA
HM942,H1760_1344,2011,25.7,AS,C,A,NA
HM943,H1760_1344,2018,29.4,AS,C,A,NA
HM944,H1760_1345,2011,5.6,AS,S,A,NA
HM945,H1760_1345,2018,8.2,AS,S,A,NA
HM946,H1760_1346,2011,5.8,AS,S,A,NA
HM947,H1760_1346,2018,6.3,AS,S,B,NA
HM948,H1760_1347,2011,5.7,AS,S,A,NA
HM949,H1760_1347,2018,6.2,AS,S,A,NA
HM950,H1760_1348,2011,5.3,AS,S,A,NA
HM951,H1760_1348,2018,7.6,AS,S,C,NA
HM952,H1760_1349,2011,9.2,AS,S,A,NA
HM953,H1760_1349,2018,9.1,AS,S,B,NA
HM954,H1760_135,1994,17.3,DS,NA,NA,NA
HM955,H1760_135,2004,NA,DF,NA,NA,NA
HM956,H1760_1350,2011,6.6,AS,S,A,NA
HM957,H1760_1350,2018,7.4,AB,S,C,NA
HM958,H1760_1351,1994,17.1,DS,NA,NA,NA
HM959,H1760_1351,2004,NA,DF,NA,NA,NA
HM960,H1760_1352,1994,19.6,DS,NA,NA,NA
HM961,H1760_1352,2004,NA,DF,NA,NA,NA
HM962,H1760_1353,1994,21.4,DS,NA,NA,NA
HM963,H1760_1353,2004,NA,DF,NA,NA,NA
HM964,H1760_1354,1994,8.6,DS,NA,NA,NA
HM965,H1760_1354,2004,NA,DF,NA,NA,NA
HM966,H1760_1355,1994,38.8,AS,C-I,NA,NA
HM967,H1760_1355,2004,NA,DF,NA,NA,NA
HM968,H1760_1356,2018,6,AS,S,A,NA
HM969,H1760_1357,2018,7.3,AS,S,A,NA
HM970,H1760_1358,1994,30.6,AS,I,NA,NA
HM971,H1760_1358,2004,33.7,AS,I,A,NA
HM972,H1760_1358,2011,34.9,AS,C,A,NA
HM973,H1760_1358,2018,36.1,AS,C,A,NA
HM974,H1760_1359,1994,37.5,AS,D,NA,NA
HM975,H1760_1359,2004,38.3,AS,C,C,NA
HM976,H1760_1359,2011,38.5,AS,D,B,NA
HM977,H1760_1359,2018,39.2,AS,D,A,NA
HM978,H1760_136,1994,8.5,DS,NA,NA,NA
HM979,H1760_136,2004,NA,DF,NA,NA,NA
HM980,H1760_1360,1994,26.2,AS,I,NA,NA
HM981,H1760_1360,2004,30,AS,I,B,NA
