stem_id,plot_id,species_id,x,y
H1944_1531,H1944,PTR,91,53
H1944_1532,H1944,PTR,95,56.75
H1944_1533,H1944,PTR,99.5,50.75
H1944_1534,H1944,SALIX,2.75,61
H1944_1535,H1944,SALIX,2.75,61.25
H1944_1536,H1944,SALIX,2.75,61.5
H1944_1537,H1944,SALIX,2.75,61.75
H1944_1538,H1944,SALIX,3,61.75
H1944_1539,H1944,SALIX,3,61.5
H1944_154,H1944,PTR,60,8.75
H1944_1540,H1944,SALIX,3.25,61.5
H1944_1541,H1944,SALIX,3.25,61
H1944_1542,H1944,BPA,4.25,60.5
H1944_1543,H1944,BPA,4.25,61
H1944_1544,H1944,BPA,9,61
H1944_1545,H1944,BPA,8.5,63
H1944_1546,H1944,SALIX,9.75,66
H1944_1547,H1944,SALIX,9.75,66.25
H1944_1548,H1944,BPA,8.5,68.75
H1944_1549,H1944,ALN,5,67
H1944_155,H1944,PTR,61,5.25
H1944_1550,H1944,ALN,5,67.5
H1944_1551,H1944,ALN,4.75,68
H1944_1552,H1944,ALN,4.5,67.5
H1944_1553,H1944,ALN,2.75,69.25
H1944_1554,H1944,ALN,2.75,69
H1944_1555,H1944,ALN,2.75,68.75
H1944_1556,H1944,ALN,2.5,69
H1944_1557,H1944,ALN,3,66.75
H1944_1558,H1944,BPA,0.25,64
H1944_1559,H1944,BPA,2.5,64
H1944_156,H1944,PTR,61,5
H1944_1560,H1944,BPA,4.5,63
H1944_1561,H1944,ALN,5.25,63
H1944_1562,H1944,SALIX,3.25,61.25
H1944_1563,H1944,ALN,6,66
H1944_1564,H1944,PGL,13.25,68.25
H1944_1565,H1944,PGL,10.5,66
H1944_1566,H1944,BPA,10,62.75
H1944_1567,H1944,BPA,12.25,61.5
H1944_1568,H1944,ABA,11,66.75
H1944_1569,H1944,BPA,13,64.25
H1944_157,H1944,PTR,62.75,3.5
H1944_1570,H1944,BPA,11.5,67.5
H1944_1571,H1944,BPA,11.75,68
H1944_1572,H1944,BPA,11.5,69.75
H1944_1573,H1944,BPA,13.25,67.75
H1944_1574,H1944,BPA,14,68
H1944_1575,H1944,BPA,15,68.25
H1944_1576,H1944,BPA,16.75,69.5
H1944_1577,H1944,BPA,17,67.5
H1944_1578,H1944,BPA,17.5,63
H1944_1579,H1944,ABA,18,62
H1944_158,H1944,PTR,62.75,2.25
H1944_1580,H1944,BPA,17.25,61.5
H1944_1581,H1944,BPA,16.5,63
H1944_1582,H1944,BPA,16,62.5
H1944_1583,H1944,ABA,16.5,62
H1944_1584,H1944,BPA,12.5,61.75
H1944_1585,H1944,BPA,13.5,66.5
H1944_1586,H1944,BPA,12,69
H1944_1587,H1944,BPA,12.25,62.25
H1944_1588,H1944,BPA,13,65
H1944_1589,H1944,PPE,19,66.5
H1944_159,H1944,PTR,67,0.25
H1944_1590,H1944,BPA,29.5,67
H1944_1591,H1944,BPA,24.75,62.75
H1944_1592,H1944,BPA,28.5,67.5
H1944_1593,H1944,ABA,29.75,66.25
H1944_1594,H1944,PTR,29,64.25
H1944_1595,H1944,BPA,27.25,66.5
H1944_1596,H1944,BPA,26,68.5
H1944_1597,H1944,BPA,24.75,69.75
H1944_1598,H1944,BPA,24.5,69.5
H1944_1599,H1944,BPA,23.25,69.75
H1944_16,H1944,PTR,9,8.25
H1944_160,H1944,ASP,62.66,5.81
H1944_1600,H1944,PTR,23.5,66.5
H1944_1601,H1944,ABA,22.75,68
H1944_1602,H1944,BPA,22.5,68
H1944_1603,H1944,BPA,24.25,63.25
H1944_1604,H1944,BPA,24.5,63
H1944_1605,H1944,BPA,24.75,62.75
H1944_1606,H1944,BPA,24.75,62.5
H1944_1607,H1944,BPA,24,60
H1944_1608,H1944,BPA,22.25,60.25
H1944_1609,H1944,ABA,21.5,60
H1944_161,H1944,ASP,63.62,4.13
H1944_1610,H1944,BPA,20.25,61
H1944_1611,H1944,BPA,20.75,63.5
H1944_1612,H1944,BPA,21.5,67.5
H1944_1613,H1944,BPA,21.5,69.5
H1944_1614,H1944,BPA,24.25,63
H1944_1615,H1944,ABA,27.43,60
H1944_1616,H1944,SALIX,21.75,67
H1944_1617,H1944,ABA,32.25,64.75
H1944_1618,H1944,ASP,39.5,62.5
H1944_1619,H1944,BPA,31.5,69.5
H1944_162,H1944,ASP,63.62,4.13
H1944_1620,H1944,BPA,32,69.5
H1944_1621,H1944,BPA,31,67
H1944_1622,H1944,BPA,30,66.75
H1944_1623,H1944,BPA,30.5,65
H1944_1624,H1944,BPA,30.5,64.75
H1944_1625,H1944,BPA,31.25,64.75
H1944_1626,H1944,BPA,31.5,65.25
H1944_1627,H1944,BPA,30.5,62.75
H1944_1628,H1944,ABA,32,63
H1944_1629,H1944,PTR,33.75,61.25
H1944_163,H1944,ASP,60.76,2.31
H1944_1630,H1944,PTR,35,60.25
H1944_1631,H1944,BPA,34.75,61.5
H1944_1632,H1944,PTR,36.5,61.25
H1944_1633,H1944,BPA,39.5,63.75
H1944_1634,H1944,BPA,38.25,65
H1944_1635,H1944,BPA,38,65
H1944_1636,H1944,BPA,38,68.5
H1944_1637,H1944,BPA,36.75,66.5
H1944_1638,H1944,BPA,36.5,67
H1944_1639,H1944,BPA,35,66.5
H1944_164,H1944,PTR,60.75,6.25
H1944_1640,H1944,BPA,34.75,69.5
H1944_1641,H1944,BPA,38.5,61
H1944_1642,H1944,ABA,33.28,67.56
H1944_1643,H1944,ABA,35.27,68.24
H1944_1644,H1944,BPA,33.25,67
H1944_1645,H1944,BPA,34,63.5
H1944_1646,H1944,PTR,34.75,60.5
H1944_1647,H1944,BPA,35,67
H1944_1648,H1944,BPA,36.5,62.5
H1944_1649,H1944,BPA,36.5,70
H1944_165,H1944,PTR,61.75,9
H1944_1650,H1944,BPA,38.75,60.75
H1944_1651,H1944,BPA,38.75,65
H1944_1652,H1944,ABA,49.5,66.5
H1944_1653,H1944,BPA,46.75,60.25
H1944_1654,H1944,BPA,46.5,68
H1944_1655,H1944,BPA,47,68
H1944_1656,H1944,BPA,44.5,67
H1944_1657,H1944,BPA,42,69
H1944_1658,H1944,BPA,43,66.5
H1944_1659,H1944,BPA,41.5,63.25
H1944_166,H1944,PTR,66.25,0.75
H1944_1660,H1944,BPA,41.25,66
H1944_1661,H1944,BPA,45.5,63
H1944_1662,H1944,PTR,48,63.75
H1944_1663,H1944,BPA,44.5,62
H1944_1664,H1944,BPA,45.5,64.75
H1944_1665,H1944,BPA,44,64.5
H1944_1666,H1944,BPA,42.5,61
H1944_1667,H1944,BPA,42,61.25
H1944_1668,H1944,ABA,46.03,67.75
H1944_1669,H1944,BPA,41,65.25
H1944_167,H1944,PTR,67,4.25
H1944_1670,H1944,PTR,41,69.75
H1944_1671,H1944,PTR,42.75,62.5
H1944_1672,H1944,PTR,43,64.75
H1944_1673,H1944,BPA,44.75,67
H1944_1674,H1944,PTR,48.5,65.5
H1944_1675,H1944,PTR,48.75,61.25
H1944_1676,H1944,ABA,53,63
H1944_1677,H1944,BPA,58.75,68.25
H1944_1678,H1944,BPA,56.5,67.5
H1944_1679,H1944,BPA,59.75,66.25
H1944_168,H1944,PTR,72,5
H1944_1680,H1944,BPA,59,64.25
H1944_1681,H1944,PTR,51.25,67.5
H1944_1682,H1944,BPA,50.75,65.5
H1944_1683,H1944,BPA,51,65.25
H1944_1684,H1944,PTR,51.5,60.25
H1944_1685,H1944,BPA,55.5,64
H1944_1686,H1944,BPA,55.5,64.25
H1944_1687,H1944,PTR,68.5,60.5
H1944_1688,H1944,PTR,66,60.75
H1944_1689,H1944,PTR,63.5,62.75
H1944_169,H1944,PTR,72,7
H1944_1690,H1944,PTR,61.75,60.75
H1944_1691,H1944,PTR,61.5,60.25
H1944_1692,H1944,PTR,61,60
H1944_1693,H1944,PTR,60.75,60
H1944_1694,H1944,BPA,64.25,63
H1944_1695,H1944,BPA,65,63.75
H1944_1696,H1944,BPA,64.75,63.25
H1944_1697,H1944,BPA,66,64
H1944_1698,H1944,BPA,68,65.5
H1944_1699,H1944,ABA,66,67.5
H1944_17,H1944,PTR,8,9
H1944_170,H1944,PTR,75.75,0.5
H1944_1700,H1944,ABA,63.5,69
H1944_1701,H1944,BPA,65.25,63.75
H1944_1702,H1944,BPA,65.5,63
H1944_1703,H1944,BPA,66,63
H1944_1704,H1944,ABA,73.5,68
H1944_1705,H1944,BPA,71.75,69.5
H1944_1706,H1944,BPA,72.25,69.75
H1944_1707,H1944,PTR,70.5,62.5
H1944_1708,H1944,PTR,70.75,62.25
H1944_1709,H1944,PTR,77,68
H1944_171,H1944,PTR,74.5,4
H1944_1710,H1944,PTR,78,65.75
H1944_1711,H1944,PTR,76.25,64.25
H1944_1712,H1944,BPA,74.5,65.25
H1944_1713,H1944,BPA,74,64.25
H1944_1714,H1944,BPA,74,64
H1944_1715,H1944,BPA,76,61
H1944_1716,H1944,BPA,77.25,62.75
H1944_1717,H1944,PTR,78.25,62.25
H1944_1718,H1944,PTR,77.75,61
H1944_1719,H1944,PTR,77.5,60.75
H1944_172,H1944,PTR,78,1.5
H1944_1720,H1944,BPA,78.25,60
H1944_1721,H1944,PTR,74,60.25
H1944_1722,H1944,PTR,73.25,60.75
H1944_1723,H1944,PTR,73,60.75
H1944_1724,H1944,ABA,75.86,67.11
H1944_1725,H1944,PTR,72,60.5
H1944_1726,H1944,SALIX,72.25,68.5
H1944_1727,H1944,BPA,75,64
H1944_1728,H1944,PTR,76.75,60.25
H1944_1729,H1944,PTR,78,60.5
H1944_173,H1944,PTR,79.5,7
H1944_1730,H1944,PTR,79.75,61.5
H1944_1731,H1944,BPA,89.75,68
H1944_1732,H1944,BPA,88.75,65.5
H1944_1733,H1944,BPA,88,65
H1944_1734,H1944,PTR,87,64
H1944_1735,H1944,PTR,84.5,63.75
H1944_1736,H1944,PTR,84.75,64
H1944_1737,H1944,PTR,85,65
H1944_1738,H1944,ABA,81.75,62.75
H1944_1739,H1944,PTR,81.75,63.25
H1944_174,H1944,PTR,78.5,7.75
H1944_1740,H1944,PTR,81.75,63.5
H1944_1741,H1944,PTR,81,67
H1944_1742,H1944,BPA,85.75,67.5
H1944_1743,H1944,PTR,87,66.5
H1944_1744,H1944,BPA,87,69.75
H1944_1745,H1944,BPA,86.5,69
H1944_1746,H1944,ABA,87.07,65.67
H1944_1747,H1944,PTR,87,61
H1944_1748,H1944,PTR,88.5,61.5
H1944_1749,H1944,ABA,96.5,69.75
H1944_175,H1944,PTR,77.75,7
H1944_1750,H1944,ABA,99,69
H1944_1751,H1944,BPA,99,67.75
H1944_1752,H1944,BPA,98.25,67.75
H1944_1753,H1944,BPA,97.5,66
H1944_1754,H1944,PTR,96.5,66.5
H1944_1755,H1944,PTR,94,62
H1944_1756,H1944,ABA,100,67.25
H1944_1757,H1944,PGL,97.5,68
H1944_1758,H1944,PTR,92.25,69.5
H1944_1759,H1944,BPA,92.25,69
H1944_176,H1944,PTR,79,8.75
H1944_1760,H1944,PTR,92.75,67.5
H1944_1761,H1944,BPA,93,67.25
H1944_1762,H1944,PTR,90.75,63
H1944_1763,H1944,PTR,92,62.25
H1944_1764,H1944,PTR,91,62
H1944_1765,H1944,PTR,91,61.25
H1944_1766,H1944,PTR,90.25,60.25
H1944_1767,H1944,PTR,91,60.25
H1944_1768,H1944,BPA,94,60.5
H1944_1769,H1944,PTR,94.25,61.75
H1944_177,H1944,PTR,78.5,9
H1944_1770,H1944,ABA,97.75,62
H1944_1771,H1944,BPA,98,62.25
H1944_1772,H1944,PTR,99.5,63.5
H1944_1773,H1944,ABA,99.75,61.5
H1944_1774,H1944,PTR,99,65.75
H1944_1775,H1944,PTR,98,66
H1944_1776,H1944,ABA,96.75,66
H1944_1777,H1944,BPA,95,63.5
H1944_1778,H1944,PTR,97.75,64.5
H1944_1779,H1944,BPA,93,67.25
H1944_178,H1944,ASP,71.52,3.48
H1944_1780,H1944,PTR,95,63
H1944_1781,H1944,PTR,95.5,67
H1944_1782,H1944,PPE,96.75,61
H1944_1783,H1944,BPA,8,76.75
H1944_1784,H1944,SALIX,9.5,74.5
H1944_1785,H1944,SALIX,9.25,70.75
H1944_1786,H1944,ABA,8,72
H1944_1787,H1944,SALIX,7.25,70.25
H1944_1788,H1944,SALIX,7.25,70
H1944_1789,H1944,BPA,7,71.25
H1944_179,H1944,ASP,71.52,3.48
H1944_1790,H1944,BPA,6.5,71.25
H1944_1791,H1944,BPA,6.75,70.75
H1944_1792,H1944,BPA,5.5,74
H1944_1793,H1944,SALIX,4.25,71.25
H1944_1794,H1944,ALN,1,73.5
H1944_1795,H1944,BPA,1,74
H1944_1796,H1944,BPA,3,77
H1944_1797,H1944,PTR,1.5,78.25
H1944_1798,H1944,ALN,0.75,72.75
H1944_1799,H1944,PGL,14,70.7
H1944_18,H1944,ABA,5.83,4.95
H1944_180,H1944,ABA,73.31,4.25
H1944_1800,H1944,BPA,19.25,70.75
H1944_1801,H1944,BPA,19,71
H1944_1802,H1944,BPA,18.75,71.75
H1944_1803,H1944,SALIX,19.25,71.75
H1944_1804,H1944,SALIX,19,71.75
H1944_1805,H1944,ABA,19,72.25
H1944_1806,H1944,ABA,18,72
H1944_1807,H1944,BPA,16.75,71.25
H1944_1808,H1944,ABA,15,71
H1944_1809,H1944,BPA,14.5,71.25
H1944_181,H1944,PTR,70.5,9
H1944_1810,H1944,BPA,14,70.5
H1944_1811,H1944,BPA,12.5,72.5
H1944_1812,H1944,BPA,11.75,71.5
H1944_1813,H1944,BPA,10.25,75.5
H1944_1814,H1944,BPA,10.5,75.5
H1944_1815,H1944,BPA,10.25,77
H1944_1816,H1944,BPA,10.25,77.25
H1944_1817,H1944,SALIX,15.5,78.75
H1944_1818,H1944,SALIX,15.75,78.75
H1944_1819,H1944,SALIX,15.75,78.5
H1944_182,H1944,PTR,72.5,8.75
H1944_1820,H1944,SALIX,15.75,79
H1944_1821,H1944,BPA,18.25,76
H1944_1822,H1944,PTR,10.25,73.5
H1944_1823,H1944,BPA,12.75,77.75
H1944_1824,H1944,BPA,12.5,72.5
H1944_1825,H1944,BPA,10.5,75.25
H1944_1826,H1944,BPA,12.5,77.75
H1944_1827,H1944,SALIX,13.5,75
H1944_1828,H1944,BPA,14,72
H1944_1829,H1944,BPA,15,73.5
H1944_183,H1944,PTR,73.75,3
H1944_1830,H1944,BPA,28,76.5
H1944_1831,H1944,ABA,22,70.25
H1944_1832,H1944,BPA,22,73
H1944_1833,H1944,BPA,21.5,74.5
H1944_1834,H1944,BPA,21,76
H1944_1835,H1944,ABA,22.5,74.5
H1944_1836,H1944,BPA,22.75,74.5
H1944_1837,H1944,ABA,22.75,76
H1944_1838,H1944,BPA,22.5,77
H1944_1839,H1944,BPA,29,79
H1944_184,H1944,PTR,74.75,5
H1944_1840,H1944,BPA,28.75,79
H1944_1841,H1944,BPA,27.75,79.75
H1944_1842,H1944,ABA,29,77.25
H1944_1843,H1944,BPA,28,77.25
H1944_1844,H1944,PTR,29,73.5
H1944_1845,H1944,PTR,28.5,74
H1944_1846,H1944,BPA,25,71
H1944_1847,H1944,BPA,25.5,73
H1944_1848,H1944,PTR,25,75
H1944_1849,H1944,BPA,26,77
H1944_185,H1944,PTR,75,5
H1944_1850,H1944,BPA,24,76.5
H1944_1851,H1944,ABA,23.5,77
H1944_1852,H1944,ABA,22.5,78
H1944_1853,H1944,BPA,22.25,79
H1944_1854,H1944,PTR,25.75,72
H1944_1855,H1944,PTR,22,74
H1944_1856,H1944,PTR,22.25,76
H1944_1857,H1944,PTR,27.5,74.5
H1944_1858,H1944,ABA,22.47,71.3
H1944_1859,H1944,BPA,21.75,70.25
H1944_186,H1944,PTR,75.25,9.25
H1944_1860,H1944,BPA,29,73.5
H1944_1861,H1944,BPA,34.75,78
H1944_1862,H1944,PTR,34,76.75
H1944_1863,H1944,BPA,32.75,78
H1944_1864,H1944,BPA,39,71.5
H1944_1865,H1944,BPA,39,73
H1944_1866,H1944,BPA,38,74
H1944_1867,H1944,BPA,38,75
H1944_1868,H1944,BPA,36.25,70.25
H1944_1869,H1944,PTR,35,71
H1944_187,H1944,PTR,79.75,9
H1944_1870,H1944,BPA,33.75,74
H1944_1871,H1944,ABA,34,73.75
H1944_1872,H1944,BPA,33.75,73.5
H1944_1873,H1944,PGL,30.25,71.75
H1944_1874,H1944,BPA,30.5,74.5
H1944_1875,H1944,PTR,30.25,76.25
H1944_1876,H1944,SALIX,35.5,78.25
H1944_1877,H1944,PTR,46.75,77.25
H1944_1878,H1944,PTR,45.5,75.75
H1944_1879,H1944,PTR,48.25,74.75
H1944_188,H1944,PTR,80.25,7.5
H1944_1880,H1944,PTR,45,73
H1944_1881,H1944,PTR,44.5,76.75
H1944_1882,H1944,BPA,45,75.25
H1944_1883,H1944,BPA,40.25,79.75
H1944_1884,H1944,BPA,40.5,73.75
H1944_1885,H1944,BPA,41.25,73.5
H1944_1886,H1944,BPA,40.5,72.5
H1944_1887,H1944,BPA,46.25,70
H1944_1888,H1944,BPA,48.75,72
H1944_1889,H1944,ABA,45.64,73.44
H1944_189,H1944,BPA,81.75,8.5
H1944_1890,H1944,BPA,44.5,76.75
H1944_1891,H1944,SALIX,46.75,76
H1944_1892,H1944,BPA,48.5,72
H1944_1893,H1944,ABA,50,70.25
H1944_1894,H1944,BPA,52.75,71
H1944_1895,H1944,BPA,52.25,71.75
H1944_1896,H1944,BPA,52,71.75
H1944_1897,H1944,BPA,52.25,72.5
H1944_1898,H1944,BPA,52.25,72.75
H1944_1899,H1944,BPA,52.5,72.75
H1944_19,H1944,PTR,0.75,3.75
H1944_190,H1944,PTR,82.5,9.5
H1944_1900,H1944,PTR,52,73.25
H1944_1901,H1944,BPA,52,76.5
H1944_1902,H1944,BPA,51.75,76.75
H1944_1903,H1944,ABA,53,78.5
H1944_1904,H1944,BPA,59.5,78.5
H1944_1905,H1944,BPA,59.5,77
H1944_1906,H1944,BPA,58,76.5
H1944_1907,H1944,BPA,58,74.5
H1944_1908,H1944,BPA,58,74.25
H1944_1909,H1944,BPA,58.25,71.5
H1944_191,H1944,PTR,82,7.75
H1944_1910,H1944,BPA,58.25,71.25
H1944_1911,H1944,BPA,57,70
H1944_1912,H1944,BPA,52.5,72.5
H1944_1913,H1944,BPA,62.5,70.25
H1944_1914,H1944,BPA,62.5,70.5
H1944_1915,H1944,BPA,62.25,70.25
H1944_1916,H1944,BPA,60.75,72
H1944_1917,H1944,BPA,60.25,75.75
H1944_1918,H1944,BPA,60.25,76.25
H1944_1919,H1944,BPA,61,76.25
H1944_192,H1944,PTR,80,4
H1944_1920,H1944,BPA,65.5,73
H1944_1921,H1944,BPA,65.25,72.75
H1944_1922,H1944,BPA,65.25,72.25
H1944_1923,H1944,BPA,65.5,72.5
H1944_1924,H1944,ABA,69,78.5
H1944_1925,H1944,BPA,69.5,79.5
H1944_1926,H1944,SALIX,64,73
H1944_1927,H1944,BPA,77.75,79.25
H1944_1928,H1944,BPA,78.5,79
H1944_1929,H1944,ABA,78,78.25
H1944_193,H1944,PTR,81.5,2.75
H1944_1930,H1944,BPA,77,77
H1944_1931,H1944,BPA,76.75,77.25
H1944_1932,H1944,BPA,76,76.5
H1944_1933,H1944,BPA,73,79
H1944_1934,H1944,ABA,71,79.75
H1944_1935,H1944,BPA,71.25,79
H1944_1936,H1944,ABA,72.25,78.5
H1944_1937,H1944,ABA,71,77.25
H1944_1938,H1944,BPA,71.5,76
H1944_1939,H1944,BPA,71.75,75.5
H1944_194,H1944,PTR,85,0.75
H1944_1940,H1944,PTR,72.5,70
H1944_1941,H1944,BPA,79,74
H1944_1942,H1944,BPA,78.5,74.75
H1944_1943,H1944,BPA,78,72.75
H1944_1944,H1944,BPA,78,73.75
H1944_1945,H1944,BPA,78,74
H1944_1946,H1944,BPA,76.75,73.25
H1944_1947,H1944,BPA,77,75
H1944_1948,H1944,BPA,76,75.5
H1944_1949,H1944,BPA,75.25,73
H1944_195,H1944,PTR,86.5,4
H1944_1950,H1944,BPA,75.25,73.25
H1944_1951,H1944,BPA,74,72
H1944_1952,H1944,BPA,75,75
H1944_1953,H1944,BPA,74,76
H1944_1954,H1944,ASP,71.09,73.7
H1944_1955,H1944,PPE,71.75,76
H1944_1956,H1944,PPE,74,72.75
H1944_1957,H1944,PPE,74.75,78.75
H1944_1958,H1944,PPE,76,79
H1944_1959,H1944,PTR,79,73.5
H1944_196,H1944,PTR,86.75,7.25
H1944_1960,H1944,BPA,87.25,79.25
H1944_1961,H1944,BPA,87,79
H1944_1962,H1944,BPA,86,79.5
H1944_1963,H1944,BPA,85.75,79.5
H1944_1964,H1944,ABA,83,78.5
H1944_1965,H1944,ABA,81.5,79.5
H1944_1966,H1944,ABA,81,78
H1944_1967,H1944,BPA,83,77.25
H1944_1968,H1944,BPA,83,77
H1944_1969,H1944,BPA,82.5,75.5
H1944_197,H1944,PTR,86.5,7.5
H1944_1970,H1944,BPA,81.5,74
H1944_1971,H1944,BPA,81.5,74.5
H1944_1972,H1944,BPA,85.25,71.25
H1944_1973,H1944,BPA,85,71
H1944_1974,H1944,BPA,81,73.75
H1944_1975,H1944,PPE,81.25,74.5
H1944_1976,H1944,ABA,97.5,76
H1944_1977,H1944,PTR,98.25,70
H1944_1978,H1944,ABA,97.5,70.75
H1944_1979,H1944,PTR,95,70.75
H1944_198,H1944,PTR,85,8
H1944_1980,H1944,ABA,90.75,70.25
H1944_1981,H1944,PGL,90.5,71.25
H1944_1982,H1944,BPA,90.75,72
H1944_1983,H1944,PPE,91,74
H1944_1984,H1944,ABA,92,74.5
H1944_1985,H1944,ABA,92,75.25
H1944_1986,H1944,BPA,92,77.25
H1944_1987,H1944,BPA,94,76
H1944_1988,H1944,ABA,94.5,74
H1944_1989,H1944,BPA,95.5,75.25
H1944_199,H1944,BPA,85.75,9.25
H1944_1990,H1944,BPA,96.75,77.25
H1944_1991,H1944,BPA,97.25,77.25
H1944_1992,H1944,BPA,97.5,79.75
H1944_1993,H1944,BPA,97.75,79.5
H1944_1994,H1944,BPA,98,76
H1944_1995,H1944,ABA,98,75.25
H1944_1996,H1944,BPA,99.5,74
H1944_1997,H1944,PTR,99,71.25
H1944_1998,H1944,ABA,92.14,71.94
H1944_1999,H1944,PPE,90.75,70.75
H1944_2,H1944,PTR,6.5,8
H1944_20,H1944,PTR,1.5,4.5
H1944_200,H1944,PTR,84.25,9.75
H1944_2000,H1944,PPE,92.25,78.5
H1944_2001,H1944,PPE,92.75,78
H1944_2002,H1944,PPE,94,75
H1944_2003,H1944,BPA,1,83
H1944_2004,H1944,SALIX,0.75,83
H1944_2005,H1944,BPA,0,87.75
H1944_2006,H1944,BPA,0.25,87.75
H1944_2007,H1944,SALIX,1.75,84.75
H1944_2008,H1944,SALIX,2,85
H1944_2009,H1944,SALIX,2.25,85.25
H1944_201,H1944,PTR,83.5,6.5
H1944_2010,H1944,SALIX,3.25,89.5
H1944_2011,H1944,SALIX,3,89.75
H1944_2012,H1944,SALIX,5,87.5
H1944_2013,H1944,SALIX,5.25,87
H1944_2014,H1944,SALIX,5,87
H1944_2015,H1944,BPA,9.5,89.5
H1944_2016,H1944,BPA,9,87.5
H1944_2017,H1944,SALIX,6.25,82.25
H1944_2018,H1944,SALIX,6.5,82
H1944_2019,H1944,SALIX,6.75,82
H1944_202,H1944,ABA,82.31,5.97
H1944_2020,H1944,SALIX,6.5,81.5
H1944_2021,H1944,SALIX,3.5,83
H1944_2022,H1944,BPA,4.75,82.75
H1944_2023,H1944,BPA,5,83.25
H1944_2024,H1944,SALIX,3,81.25
H1944_2025,H1944,ABA,3.28,81.04
H1944_2026,H1944,BPA,4.75,83
H1944_2027,H1944,SALIX,13,89.5
H1944_2028,H1944,BPA,14.25,88.5
H1944_2029,H1944,BPA,14,87.5
H1944_203,H1944,ABA,88.44,8.95
H1944_2030,H1944,SALIX,12,84.75
H1944_2031,H1944,SALIX,12.25,84.5
H1944_2032,H1944,SALIX,12.25,85
H1944_2033,H1944,BPA,14.5,84
H1944_2034,H1944,BPA,15,81.5
H1944_2035,H1944,BPA,17,84
H1944_2036,H1944,ABA,17,82.25
H1944_2037,H1944,BPA,18.75,82
H1944_2038,H1944,ABA,19.5,81.75
H1944_2039,H1944,POBA,13,87
H1944_204,H1944,ABA,88.1,8.49
H1944_2040,H1944,BPA,16.5,84
H1944_2041,H1944,PPE,14.5,83
H1944_2042,H1944,ABA,27,87.5
H1944_2043,H1944,ABA,28.25,88
H1944_2044,H1944,ABA,27,89.75
H1944_2045,H1944,BPA,26,89.75
H1944_2046,H1944,BPA,24.75,88.5
H1944_2047,H1944,BPA,24.5,87.5
H1944_2048,H1944,BPA,24.5,87
H1944_2049,H1944,BPA,21.5,87.75
H1944_205,H1944,ABA,88.53,5.61
H1944_2050,H1944,ABA,21.25,86.5
H1944_2051,H1944,SALIX,21.75,86.5
H1944_2052,H1944,ABA,22.5,85.5
H1944_2053,H1944,ABA,20.5,81.75
H1944_2054,H1944,BPA,24.75,84
H1944_2055,H1944,BPA,25,84.5
H1944_2056,H1944,BPA,27,84.25
H1944_2057,H1944,BPA,28.5,82.25
H1944_2058,H1944,SALIX,20,87
H1944_2059,H1944,ABA,35,80.5
H1944_206,H1944,PTR,84.75,9.75
H1944_2060,H1944,BPA,35,83
H1944_2061,H1944,ABA,31.5,82.5
H1944_2062,H1944,BPA,39.5,89.5
H1944_2063,H1944,BPA,38,88
H1944_2064,H1944,BPA,37.75,86.75
H1944_2065,H1944,BPA,37.25,83.25
H1944_2066,H1944,BPA,37.5,83.25
H1944_2067,H1944,BPA,37.5,83
H1944_2068,H1944,BPA,37.25,83
H1944_2069,H1944,PTR,37.25,80.5
H1944_207,H1944,PTR,85,3.75
H1944_2070,H1944,PTR,36,80.5
H1944_2071,H1944,PTR,36,82
H1944_2072,H1944,BPA,35.5,80.75
H1944_2073,H1944,BPA,32.25,83.5
H1944_2074,H1944,BPA,32,84.5
H1944_2075,H1944,BPA,33.5,84.5
H1944_2076,H1944,BPA,33,85.75
H1944_2077,H1944,PTR,32,85.75
H1944_2078,H1944,BPA,32.75,87
H1944_2079,H1944,BPA,32.75,87.5
H1944_208,H1944,PTR,86.5,9.25
H1944_2080,H1944,BPA,33.25,89
H1944_2081,H1944,PTR,31.25,87.75
H1944_2082,H1944,PTR,31.5,82.5
H1944_2083,H1944,PTR,36.25,84.75
H1944_2084,H1944,SALIX,36.5,84.25
H1944_2085,H1944,BPA,33,84
H1944_2086,H1944,ABA,34.79,83.76
H1944_2087,H1944,ABA,39.14,89.46
H1944_2088,H1944,PTR,37.5,85
H1944_2089,H1944,BPA,43.75,89.75
H1944_209,H1944,PTR,88.25,1.5
H1944_2090,H1944,BPA,44,89.25
H1944_2091,H1944,BPA,43.75,88.25
H1944_2092,H1944,BPA,41,87.75
H1944_2093,H1944,ABA,41,85.75
H1944_2094,H1944,BPA,42.75,80.75
H1944_2095,H1944,BPA,43.5,80.5
H1944_2096,H1944,BPA,45,81.5
H1944_2097,H1944,PTR,47.25,80.75
H1944_2098,H1944,ABA,47,84
H1944_2099,H1944,BPA,49.5,84.75
H1944_21,H1944,BPA,5.5,5.75
H1944_210,H1944,ABA,95.5,6
H1944_2100,H1944,BPA,49.5,85
H1944_2101,H1944,BPA,49.75,85
H1944_2102,H1944,PGL,41.62,89.12
H1944_2103,H1944,SALIX,43.5,86.5
H1944_2104,H1944,BPA,49.25,80.75
H1944_2105,H1944,SALIX,50,88
H1944_2106,H1944,ABA,50,84.75
H1944_2107,H1944,BPA,57,85.75
H1944_2108,H1944,ABA,59,84.5
H1944_2109,H1944,BPA,59,84
H1944_211,H1944,ABA,97,8
H1944_2110,H1944,BPA,53.75,80.75
H1944_2111,H1944,BPA,54.25,81
H1944_2112,H1944,BPA,54.75,81
H1944_2113,H1944,BPA,54.75,81.25
